Scrape Date,Job Title,Location,Category,Requisition,Posting Date,Description,Job Link,Scrape Time
2025-03-13,CLIN LIC SOCIAL WORKER - Per Diem Nights - FVR,Irvine Healthcare,Category: Care Coordination,Requisition: 2024-95834,Posting Date: 1/7/2025,"Position Summary: The Licensed Clinical Social Worker is responsible to facilitate care along a continuum through effective resource coordination to help patients achieve optimal health, access to care and appropriate utilization of resources, balanced with the patient’s resources and right to self-determination.  The individual in this ...",https://careers-uci.icims.com/jobs/95834/job,13:40:56
2025-03-13,CT Tech - La Jolla,San Diego Health System,Category: Clinical Health Services,Requisition: 133817,Posting Date: 1/7/2025,See UCSD Job Bulletin for description,http://jobs.ucsd.edu/bulletin/job.aspx?jobnum_in=133817,13:40:56
2025-03-13,Electrician (On-site),Merced,Category: Skilled Crafts and Trades,Requisition: 75377,Posting Date: 1/7/2025,"The University of California, Merced is required to provide a reasonable estimate of the compensation range for this role. This range takes into account the wide range of factors that are considered in making compensation decisions including but not limited to experience, skills, knowledge, abilities, education, licensure and certifications, and ...",https://careerspub.universityofcalifornia.edu/psc/ucm/EMPLOYEE/HRMS/c/HRS_HRAM_FL.HRS_CG_SEARCH_FL.GBL?Page=HRS_APP_JBPST_FL&JobOpeningId=75377&PostingSeq=1&SiteId=25&languageCd=ENG&FOCUS=Applicant,13:40:56
2025-03-13,FINANCIAL REPORTING ANALYST 4,Office of the President,Category: Finance,Requisition: 75368,Posting Date: 1/7/2025,"For UCOP internal applicants, please login to the internal candidate gateway at:Jobs at UCOPUC OFFICE OF THE PRESIDENTAt the University of California (UC), your contributions make a difference. A world leader producing Nobel and Pulitzer Prize recipients with over 150 years of groundbreaking research transforming the world. Choose a career where ...",https://careerspub.universityofcalifornia.edu/psc/ucop/EMPLOYEE/HRMS/c/HRS_HRAM_FL.HRS_CG_SEARCH_FL.GBL?Page=HRS_APP_JBPST_FL&JobOpeningId=75368&PostingSeq=1&SiteId=19&languageCd=ENG&FOCUS=Applicant,13:40:56
2025-03-13,Front Desk Coordinator - Surgery,San Diego Health System,Category: Support Services,Requisition: 133898,Posting Date: 1/7/2025,See UCSD Job Bulletin for description,http://jobs.ucsd.edu/bulletin/job.aspx?jobnum_in=133898,13:40:56
2025-03-13,"Group Leader/Instructor, Blue Camp (4128U), Recreation & Wellbeing - #75400",Berkeley,Category: Sports and Recreation,Requisition: 75400,Posting Date: 1/7/2025,"At the University of California, Berkeley, we are dedicated to fostering a community where everyone feels welcome and can thrive. Our culture of openness, freedom and belonging make it a special place for students, faculty and staff.As a world-leading institution, Berkeley is known for its academic and research excellence, public mission, diverse ...",https://careerspub.universityofcalifornia.edu/psc/ucb/EMPLOYEE/HRMS/c/HRS_HRAM_FL.HRS_CG_SEARCH_FL.GBL?Page=HRS_APP_JBPST_FL&JobOpeningId=75400&PostingSeq=1&SiteId=21&languageCd=ENG&FOCUS=Applicant,13:40:56
2025-03-13,INVESTMENTS and GENERAL ACCOUNTING MANAGER,Office of the President,Category: Finance,Requisition: 71723,Posting Date: 1/7/2025,"For UCOP internal applicants, please login to the internal candidate gateway at:Jobs at UCOPUC OFFICE OF THE PRESIDENTAt the University of California (UC), your contributions make a difference. A world leader producing Nobel and Pulitzer prize recipients with over 150 years of groundbreaking research transforming the world. Choose a career where ...",https://careerspub.universityofcalifornia.edu/psc/ucop/EMPLOYEE/HRMS/c/HRS_HRAM_FL.HRS_CG_SEARCH_FL.GBL?Page=HRS_APP_JBPST_FL&JobOpeningId=71723&PostingSeq=1&SiteId=19&languageCd=ENG&FOCUS=Applicant,13:40:56
2025-03-13,IT Desktop Field Service Tech,San Francisco,Category: Information Technology,Requisition: 83119BR,Posting Date: 1/7/2025,"Typically found in large central departments serving multiple departments or units, this family involves providing day-to-day advanced consultation, training, instruction and troubleshooting / problem-solving to technical staff and end users for hardware, software, network and related computer systems, handheld and peripheral devices and ensures ...",https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=6495&siteid=5861&jobid=3629582,13:40:56
2025-03-13,"Junior Counselor, Blue Camp (4128U), Recreation & Wellbeing - #75401",Berkeley,Category: Sports and Recreation,Requisition: 75401,Posting Date: 1/7/2025,"At the University of California, Berkeley, we are dedicated to fostering a community where everyone feels welcome and can thrive. Our culture of openness, freedom and belonging make it a special place for students, faculty and staff.As a world-leading institution, Berkeley is known for its academic and research excellence, public mission, diverse ...",https://careerspub.universityofcalifornia.edu/psc/ucb/EMPLOYEE/HRMS/c/HRS_HRAM_FL.HRS_CG_SEARCH_FL.GBL?Page=HRS_APP_JBPST_FL&JobOpeningId=75401&PostingSeq=1&SiteId=21&languageCd=ENG&FOCUS=Applicant,13:40:56
2025-03-13,"Junior Counselor, Explorer Camp (4128U), Recreation & Wellbeing - #75369",Berkeley,Category: Sports and Recreation,Requisition: 75369,Posting Date: 1/7/2025,"At the University of California, Berkeley, we are dedicated to fostering a community where everyone feels welcome and can thrive. Our culture of openness, freedom and belonging make it a special place for students, faculty and staff.As a world-leading institution, Berkeley is known for its academic and research excellence, public mission, diverse ...",https://careerspub.universityofcalifornia.edu/psc/ucb/EMPLOYEE/HRMS/c/HRS_HRAM_FL.HRS_CG_SEARCH_FL.GBL?Page=HRS_APP_JBPST_FL&JobOpeningId=75369&PostingSeq=1&SiteId=21&languageCd=ENG&FOCUS=Applicant,13:40:56
2025-03-13,Lead Research Administrator,San Francisco,Category: Clinical Research,Requisition: 83125BR,Posting Date: 1/7/2025,"Uses advanced contracts and grants concepts to manage high volume and high complexity transactions. May review and guide others in the review of financial and administrative management requirements of research contract and grant proposals, awards, and / or transactions to ensure compliance with institutional and sponsor policies. Works ...",https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=6495&siteid=5861&jobid=3629590,13:40:56
2025-03-13,Medical Assistant II - Internal Medicine,San Diego Health System,Category: Ambulatory Care Clinics,Requisition: 133902,Posting Date: 1/7/2025,See UCSD Job Bulletin for description,http://jobs.ucsd.edu/bulletin/job.aspx?jobnum_in=133902,13:40:56
2025-03-13,Medical Assistant II - Plastic Surgery,San Diego Health System,Category: Ambulatory Care Clinics,Requisition: 133904,Posting Date: 1/7/2025,See UCSD Job Bulletin for description,http://jobs.ucsd.edu/bulletin/job.aspx?jobnum_in=133904,13:40:56
2025-03-13,Per Diem-PBX Operator-Communications-Variable,Irvine Healthcare,Category: General Administration,Requisition: 2025-95930,Posting Date: 1/7/2025,"Position Summary: Operate hospital-wide communications system, including clear paging, beeping and knowledge of emergency equipment. Being cheerful and informative in communicating with the public, patients, employees and medical staff while working in a fast paced, intense environment while remaining calm. Is aware of all hospital functions and ...",https://careers-uci.icims.com/jobs/95930/job,13:40:56
2025-03-13,Police Officer (On-site),Merced,Category: Public Safety and Security,Requisition: 75409,Posting Date: 1/7/2025,Please Note:Please be sure to include POST certification information in the body of your resume or cover letter.This position is not available for remote or telecommute options.This position is represented by Federated University Police Officers Association (FUPOA).The initial applicant review will take place on or about 1/21/2025.All interviews ...,https://careerspub.universityofcalifornia.edu/psc/ucm/EMPLOYEE/HRMS/c/HRS_HRAM_FL.HRS_CG_SEARCH_FL.GBL?Page=HRS_APP_JBPST_FL&JobOpeningId=75409&PostingSeq=1&SiteId=25&languageCd=ENG&FOCUS=Applicant,13:40:56
2025-03-13,Practice Coordinator 3,San Francisco Medical Center,Category: Support Services,Requisition: 83108BR,Posting Date: 1/7/2025,"As a patient-focused organization, UCSF Medical Center exists to enhance the health and well-being of people through patient care, research and education. Success in this mission requires a culture of collaboration, excellence, leadership, and respect. UCSF Medical Center seeks faculty and staff that are committed to the values of professionalism ...",https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=6495&siteid=5861&jobid=3629404,13:40:56
2025-03-13,Sr. Licensed Vocational Nurse - Internal Med,San Diego Health System,Category: Nursing,Requisition: 133901,Posting Date: 1/7/2025,See UCSD Job Bulletin for description,http://jobs.ucsd.edu/bulletin/job.aspx?jobnum_in=133901,13:40:56
2025-03-13,SSHA Assistant Dean of Finance and Departmental Operations (Hybrid),Merced,Category: General Administration,Requisition: 75408,Posting Date: 1/7/2025,"The University of California, Merced is required to provide a reasonable estimate of the compensation range for this role. This range takes into account the wide range of factors that are considered in making compensation decisions including but not limited to experience, skills, knowledge, abilities, education, licensure and certifications, and ...",https://careerspub.universityofcalifornia.edu/psc/ucm/EMPLOYEE/HRMS/c/HRS_HRAM_FL.HRS_CG_SEARCH_FL.GBL?Page=HRS_APP_JBPST_FL&JobOpeningId=75408&PostingSeq=1&SiteId=25&languageCd=ENG&FOCUS=Applicant,13:40:56
2025-03-13,Staff Research Associate / Laboratory Manager,San Francisco,Category: Clinical Laboratory Services,Requisition: 82084BR,Posting Date: 1/7/2025,"The Piao Lab at the University of California San Francisco (UCSF) is a vibrant, medium sized basic science laboratory studying neuroimmune signaling and its role in brain development, neuropsychiatric diseases, and neurodegeneration. We are part of the Department of Pediatrics and the Weill Institute for Neuroscience, in the brand-new Weill ...",https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=6495&siteid=5861&jobid=3618726,13:40:56
2025-03-13,Ambulatory Care Admin Mgr 1 - Pavilion - Multi Specialty - FT Days,Irvine Healthcare,Category: Ambulatory Care Clinics,Requisition: 2024-95843,Posting Date: 1/6/2025,"Position Summary: The incumbent is responsible for the overall management and fiscal oversight of the Multi Clinc. Works closely with the Chair(s) to ensure seamless operation between all activities of the School of Medicine and Medical Center related to directing and evaluating patient care activities, assisting with teaching and research ...",https://careers-uci.icims.com/jobs/95843/job,13:40:56
2025-03-13,"Assistant Dean, Chief Development Officer (0466U) - College of Engineering",Berkeley,Category: Advancement/Fundraising,Requisition: 75375,Posting Date: 1/6/2025,"At the University of California, Berkeley, we are committed to creating a community that fosters equity of experience and opportunity, and ensures that students, faculty, and staff of all backgrounds feel safe, welcome and included. Our culture of openness, freedom and belonging make it a special place for students, faculty and staff.The ...",https://careerspub.universityofcalifornia.edu/psc/ucb/EMPLOYEE/HRMS/c/HRS_HRAM_FL.HRS_CG_SEARCH_FL.GBL?Page=HRS_APP_JBPST_FL&JobOpeningId=75375&PostingSeq=1&SiteId=21&languageCd=ENG&FOCUS=Applicant,13:40:56
2025-03-13,Conduct Officer,Santa Barbara,Category: Student Services,Requisition: 75357,Posting Date: 1/6/2025,Position Number: 40034542Payroll Title: STDT LIFE DEV SPEC 3Job Code:4564Job Open Date: 1/6/2025Application Review Begins: 1/22/2025Department Code (Name): DSRS (Residential and Community Living)Percentage of Time:100Union Code (Name):99 Non-representedEmployee Class (Appointment Type):Staff: CareerFLSA Status:ExemptSalary Grade:PSS/19Pay ...,https://careerspub.universityofcalifornia.edu/psc/ucsb/EMPLOYEE/HRMS/c/HRS_HRAM_FL.HRS_CG_SEARCH_FL.GBL?Page=HRS_APP_JBPST_FL&JobOpeningId=75357&PostingSeq=1&SiteId=31&languageCd=ENG&FOCUS=Applicant,13:40:56
